Time,Time Code,Country Name,Country Code,OECD,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","GNI per capita, Atlas method (current US$)","GNI, Atlas method (current US$)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)",Current health expenditure (% of GDP)
1968,YR1968,Denmark,DNK,Yes,75.58,70.78,73.12146341,2870,13938046621,18.1,15.2,20.9,..
1968,YR1968,Estonia,EST,Yes,74.194,65.52,69.75121951,..,..,..,..,..,..
1968,YR1968,Finland,FIN,Yes,73.55,65.87,69.61634146,2090,9646755513,17.6,15.3,19.8,..
1968,YR1968,France,FRA,Yes,75.1,67.7,71.3097561,2580,1.30916E+11,19.9,17.4,22.2,..
1968,YR1968,Germany,DEU,Yes,73.362,67.537,70.37846341,..,..,27.1,23.5,30.6,..
1968,YR1968,Greece,GRC,Yes,73.732,69.238,71.43019512,1200,10524862291,36,33.5,38.3,..
1968,YR1968,Hungary,HUN,Yes,71.95,66.64,69.2302439,..,..,40.9,36.6,45,..
1968,YR1968,Iceland,ISL,Yes,76.49,71.64,74.00585366,2790,562064201.7,17.2,15.3,19,..
1968,YR1968,Ireland,IRL,Yes,73.272,68.721,70.941,..,..,24.1,21.5,26.6,..
1968,YR1968,Israel,ISR,Yes,72.88,69.32,71.05658537,1620,4534739321,29.6,27.6,31.6,..
1968,YR1968,Italy,ITA,Yes,73.72,67.98,70.78,1700,90268418454,36.4,32.6,40.1,..
1968,YR1968,Japan,JPN,Yes,74.3,69.05,71.61097561,1430,1.44525E+11,19.6,17.1,22.1,..
1968,YR1968,"Korea, Rep.",KOR,Yes,65.591,57.719,61.559,190,5846394402,71.1,67,75,..
1968,YR1968,Latvia,LVA,Yes,74.54,65.76,70.04292683,..,..,..,..,..,..
1968,YR1968,Lithuania,LTU,Yes,75.15,67.66,71.31365854,..,..,26.3,23,29.5,..
1968,YR1968,Luxembourg,LUX,Yes,72.773,66.7,69.66243902,2240,753656391.7,24.8,21.8,27.7,..
1968,YR1968,Mexico,MEX,Yes,61.91,57.864,59.835,630,29675397385,114.6,108.6,120.3,..
1968,YR1968,Netherlands,NLD,Yes,76.44,70.92,73.61268293,2230,28413648370,16.9,14.5,19.2,..
1968,YR1968,New Zealand,NZL,Yes,74.3,68.1,71.12439024,..,..,21.6,18.7,24.4,..
1968,YR1968,Norway,NOR,Yes,76.8,71.22,73.94195122,2630,10032039657,17.5,15.1,19.9,..
1968,YR1968,Poland,POL,Yes,73.6,67,70.2195122,..,..,38.8,33.9,43.4,..
1968,YR1968,Portugal,PRT,Yes,69.883,63.626,66.67819512,730,6459785418,75,69,80.7,..
1968,YR1968,Slovak Republic,SVK,Yes,73.45,67.567,70.4367561,..,..,..,..,..,..
1968,YR1968,Slovenia,SVN,Yes,72.4,65.6,68.91707317,..,..,..,..,..,..
1968,YR1968,Spain,ESP,Yes,74.36,68.85,71.53780488,1010,33422973183,36.1,31.9,40.2,..
1968,YR1968,Sweden,SWE,Yes,76.37,71.69,73.97292683,3770,29866018318,14.4,12.3,16.3,..
1968,YR1968,Switzerland,CHE,Yes,75.52,69.8,72.5902439,..,..,19.9,17.2,22.5,..
1968,YR1968,Turkiye,TUR,Yes,59.037,53.043,55.835,510,17198461659,198.6,195,202.1,..
1968,YR1968,United Kingdom,GBR,Yes,74.9,68.7,71.72439024,..,..,21.8,19.1,24.4,..
1968,YR1968,United States,USA,Yes,74.1,66,69.95121951,4740,9.52034E+11,24.9,21.7,27.9,..
1967,YR1967,Australia,AUS,Yes,74.26,67.64,70.86926829,2540,29959486196,22,19.3,24.5,..
1967,YR1967,Austria,AUT,Yes,73.37,66.63,69.91780488,1560,11490052086,30.5,26.4,34.4,..
1967,YR1967,Belgium,BEL,Yes,74.25,67.93,71.01292683,2100,20097046130,26.2,22.7,29.5,..
1967,YR1967,Canada,CAN,Yes,75.66,68.92,72.20780488,..,..,25,22.1,27.7,..
1967,YR1967,Chile,CHL,Yes,63.59,58.047,60.72,770,7173945959,94,87.4,100.4,..
1967,YR1967,Colombia,COL,Yes,62.527,58.529,60.531,300,5853350170,108,101.3,114.4,..
1967,YR1967,Costa Rica,CRI,Yes,65.922,62.044,63.921,400,688555355.8,84.9,80,89.4,..
1967,YR1967,Czechia,CZE,Yes,73.66,67.03,70.26414634,..,..,..,..,..,..
1967,YR1967,Denmark,DNK,Yes,75.35,70.61,72.92219512,..,..,19,15.9,21.9,..
1967,YR1967,Estonia,EST,Yes,74.197,65.886,69.94014634,..,..,..,..,..,..
1967,YR1967,Finland,FIN,Yes,73.59,65.93,69.66658537,2060,9488694557,18.4,16,20.6,..
1967,YR1967,France,FRA,Yes,74.9,67.6,71.16097561,2380,1.19951E+11,20.6,18,23.2,..
1967,YR1967,Germany,DEU,Yes,73.725,67.881,70.73173171,..,..,..,..,..,..
1967,YR1967,Greece,GRC,Yes,73.555,69.15,71.29878049,1090,9422896587,37.4,35,39.7,..
1967,YR1967,Hungary,HUN,Yes,72.05,66.89,69.40707317,..,..,42,37.5,46.2,..
1967,YR1967,Iceland,ISL,Yes,76.59,71.11,73.78317073,3110,618271514.3,17.9,15.9,19.8,..
1967,YR1967,Ireland,IRL,Yes,73.519,69.08,71.24536585,..,..,25.5,22.7,28.2,..
1967,YR1967,Israel,ISR,Yes,73.2,69.9,71.5097561,1460,4012319161,30.3,28.4,32.1,..
1967,YR1967,Italy,ITA,Yes,73.83,68.22,70.95658537,1550,81930085970,37.8,33.9,41.5,..
1967,YR1967,Japan,JPN,Yes,74.15,68.91,71.46609756,1210,1.20525E+11,21,18.4,23.5,..
1967,YR1967,"Korea, Rep.",KOR,Yes,65.126,57.633,61.28812195,150,4558570073,76.4,72.3,80.3,..
1967,YR1967,Latvia,LVA,Yes,74.22,66.75,70.39390244,..,..,..,..,..,..
1967,YR1967,Lithuania,LTU,Yes,75.43,67.96,71.60390244,..,..,27.2,23.8,30.5,..
1967,YR1967,Luxembourg,LUX,Yes,72.782,65.855,69.23402439,2070,693331879,26.1,22.9,29.1,..
1967,YR1967,Mexico,MEX,Yes,61.452,57.492,59.42,570,26060824880,118.7,112.7,124.5,..
1967,YR1967,Netherlands,NLD,Yes,76.57,71.17,73.80414634,2000,25230102768,17.4,15,19.7,..
1967,YR1967,New Zealand,NZL,Yes,74.7,68.4,71.47317073,..,..,22,19.1,24.8,..
1967,YR1967,Norway,NOR,Yes,76.94,71.33,74.06658537,2470,9342198887,18.2,15.7,20.6,..
1967,YR1967,Poland,POL,Yes,72.6,66.4,69.42439024,..,..,40.4,35.3,45.3,..
1967,YR1967,Portugal,PRT,Yes,69.628,63.197,66.33407317,640,5666847595,77.2,71,83.1,..
1967,YR1967,Slovak Republic,SVK,Yes,73.757,68.229,70.92558537,..,..,..,..,..,..
1967,YR1967,Slovenia,SVN,Yes,72.9,66,69.36585366,..,..,..,..,..,..
1967,YR1967,Spain,ESP,Yes,74.07,68.57,71.25292683,930,30406405493,38.3,33.9,42.4,..
1967,YR1967,Sweden,SWE,Yes,76.54,71.82,74.12243902,3460,27249001551,14.9,12.8,16.9,..
1967,YR1967,Switzerland,CHE,Yes,75.72,69.7,72.63658537,..,..,20.7,17.9,23.4,..
1967,YR1967,Turkiye,TUR,Yes,58.45,52.626,55.361,460,15105343569,204.7,200.9,208.4,..
1967,YR1967,United Kingdom,GBR,Yes,75.3,69.1,72.12439024,..,..,22.2,19.6,24.7,..
1967,YR1967,United States,USA,Yes,74.3,67,70.56097561,4370,8.68295E+11,25.7,22.4,28.7,..
1966,YR1966,Australia,AUS,Yes,74.2,67.6,70.8195122,2350,27329336257,22.1,19.4,24.7,..
1966,YR1966,Austria,AUT,Yes,73.37,66.88,70.04585366,1470,10733894519,31.5,27.4,35.4,..
1966,YR1966,Belgium,BEL,Yes,73.8,67.76,70.70634146,1950,18553179286,27,23.6,30.2,..
1966,YR1966,Canada,CAN,Yes,75.39,68.78,72.00439024,..,..,26,23,28.9,..
1966,YR1966,Chile,CHL,Yes,62.498,57.069,59.689,750,6910793891,103.8,96.7,110.7,..
1966,YR1966,Colombia,COL,Yes,62.19,58.214,60.204,320,6082349862,111.4,104.6,117.9,..
1966,YR1966,Costa Rica,CRI,Yes,65.303,61.552,63.367,390,640333688.1,87.7,82.8,92.3,..
1966,YR1966,Czechia,CZE,Yes,73.75,67.18,70.38487805,..,..,..,..,..,..
1966,YR1966,Denmark,DNK,Yes,74.79,70.21,72.44414634,..,..,20,16.8,23.1,..
1966,YR1966,Estonia,EST,Yes,73.712,65.738,69.6277561,..,..,..,..,..,..
1966,YR1966,Finland,FIN,Yes,73.17,65.96,69.47707317,1970,9012167272,19.2,16.8,21.6,..
1966,YR1966,France,FRA,Yes,74.7,67.4,70.96097561,2230,1.10847E+11,21.4,18.6,24.1,..
1966,YR1966,Germany,DEU,Yes,73.458,67.725,70.52158537,..,..,..,..,..,..
1966,YR1966,Greece,GRC,Yes,74.222,69.401,71.75270732,1000,8580784479,38.5,36.1,40.8,..
1966,YR1966,Hungary,HUN,Yes,72.24,67.52,69.82243902,..,..,43.2,38.7,47.5,..
1966,YR1966,Iceland,ISL,Yes,76.43,70.32,73.3004878,2980,581826198.4,18.5,16.5,20.5,..
1966,YR1966,Ireland,IRL,Yes,72.445,68.095,70.21695122,..,..,27.1,24,30,..
1966,YR1966,Israel,ISR,Yes,73.73,70.91,72.28560976,1470,3871790573,31.2,29.3,32.9,..
1966,YR1966,Italy,ITA,Yes,73.82,68.17,70.92609756,1410,74148050788,39.3,35.2,43.2,..
1966,YR1966,Japan,JPN,Yes,73.61,68.35,70.91585366,1040,1.02988E+11,22.7,19.9,25.3,..
1966,YR1966,"Korea, Rep.",KOR,Yes,63.108,56.073,59.50470732,140,4041035092,81.7,77.4,85.7,..
1966,YR1966,Latvia,LVA,Yes,74.6,67,70.70731707,..,..,..,..,..,..
1966,YR1966,Lithuania,LTU,Yes,75.08,68.13,71.5202439,..,..,..,..,..,..
1966,YR1966,Luxembourg,LUX,Yes,72.614,65.901,69.17563415,2020,673981154.3,27.4,24,30.6,..
1966,YR1966,Mexico,MEX,Yes,60.99,57.077,58.981,530,23401113456,123,116.8,128.9,..
1966,YR1966,Netherlands,NLD,Yes,76.12,71.03,73.51292683,1840,22886496013,17.9,15.4,20.2,..
1966,YR1966,New Zealand,NZL,Yes,74.3,68.1,71.12439024,..,..,22.5,19.5,25.4,..
1966,YR1966,Norway,NOR,Yes,76.71,71.41,73.99536585,2240,8394441223,19,16.4,21.5,..
1966,YR1966,Poland,POL,Yes,72.9,66.9,69.82682927,..,..,42.8,37.4,47.9,..
1966,YR1966,Portugal,PRT,Yes,68.757,62.374,65.48765854,570,5046435619,80.3,73.9,86.4,..
1966,YR1966,Slovak Republic,SVK,Yes,73.173,67.715,70.37743902,..,..,..,..,..,..
1966,YR1966,Slovenia,SVN,Yes,72.7,65.5,69.01219512,..,..,..,..,..,..
1966,YR1966,Spain,ESP,Yes,73.78,68.46,71.05512195,840,27029896904,40.3,35.9,44.4,..
1966,YR1966,Sweden,SWE,Yes,76.45,71.82,74.07853659,3190,24885564802,15.6,13.4,17.6,..
1966,YR1966,Switzerland,CHE,Yes,75.25,69.56,72.33560976,..,..,21.6,18.7,24.4,..
1966,YR1966,Turkiye,TUR,Yes,57.762,51.984,54.71,..,..,211.2,207.2,215,..
1966,YR1966,United Kingdom,GBR,Yes,74.8,68.5,71.57317073,..,..,22.8,20,25.4,..
1966,YR1966,United States,USA,Yes,73.9,66.7,70.21219512,4190,8.24184E+11,26.4,23.1,29.5,..
1965,YR1965,Australia,AUS,Yes,74.2,67.66,70.8502439,2270,25870260501,22.4,19.7,24.9,..
1965,YR1965,Austria,AUT,Yes,72.99,66.61,69.72219512,1340,9711756127,32.7,28.6,36.6,..
1965,YR1965,Belgium,BEL,Yes,73.76,67.64,70.62536585,1800,17067196863,27.9,24.5,31.1,..
1965,YR1965,Canada,CAN,Yes,75.14,68.76,71.87219512,..,..,27.1,23.9,30.2,..
1965,YR1965,Chile,CHL,Yes,62.031,57.032,59.455,670,5986077390,115.4,108.1,122.4,..
1965,YR1965,Colombia,COL,Yes,61.803,57.826,59.815,320,5804678121,114.9,108,121.4,..
1965,YR1965,Costa Rica,CRI,Yes,64.904,60.608,62.663,360,584229834.3,90.2,85,95.2,..
1965,YR1965,Czechia,CZE,Yes,73.39,67.09,70.16317073,..,..,..,..,..,..
1965,YR1965,Denmark,DNK,Yes,74.65,70.2,72.37073171,..,..,21.1,17.8,24.3,..
1965,YR1965,Estonia,EST,Yes,73.745,65.81,69.68073171,..,..,..,..,..,..
1965,YR1965,Finland,FIN,Yes,72.85,65.29,68.97780488,1810,8275717549,20.2,17.6,22.8,..
1965,YR1965,France,FRA,Yes,74.5,67.3,70.81219512,2060,1.01291E+11,22.3,19.5,25,..
1965,YR1965,Germany,DEU,Yes,73.293,67.665,70.41036585,..,..,..,..,..,..
1965,YR1965,Greece,GRC,Yes,73.746,69.221,71.42831707,900,7696588844,39.6,37.3,41.8,..
1965,YR1965,Hungary,HUN,Yes,71.54,66.72,69.07121951,..,..,44.6,39.9,49.1,..
1965,YR1965,Iceland,ISL,Yes,76.44,71.42,73.86878049,2440,469103347.9,19.2,17.1,21.2,..
1965,YR1965,Ireland,IRL,Yes,72.942,68.555,70.695,..,..,28.6,25.3,31.7,..
1965,YR1965,Israel,ISR,Yes,..,..,..,1440,3699453135,32.2,30.4,33.9,..
1965,YR1965,Italy,ITA,Yes,73.04,67.44,70.17170732,1280,66533106006,41.1,36.8,45.2,..
1965,YR1965,Japan,JPN,Yes,72.92,67.74,70.26682927,900,87873945181,24.6,21.7,27.5,..
1965,YR1965,"Korea, Rep.",KOR,Yes,61.601,55.04,58.2404878,130,3865333444,86.9,82.6,91.1,..
1965,YR1965,Latvia,LVA,Yes,74.86,66.79,70.72658537,..,..,..,..,..,..
1965,YR1965,Lithuania,LTU,Yes,74.68,68.13,71.32512195,..,..,..,..,..,..
1965,YR1965,Luxembourg,LUX,Yes,72.536,65.682,69.02541463,1920,636988288.6,28.8,25.3,32.2,..
1965,YR1965,Mexico,MEX,Yes,60.497,56.609,58.499,490,21111058865,127.5,121.2,133.6,..
1965,YR1965,Netherlands,NLD,Yes,76.14,71.12,73.56878049,1700,20879346988,18.3,15.8,20.7,..
1965,YR1965,New Zealand,NZL,Yes,74.3,68.3,71.22682927,..,..,23.1,20,26,..
1965,YR1965,Norway,NOR,Yes,76.53,71.05,73.72317073,2050,7635741574,19.7,17.1,22.3,..
1965,YR1965,Poland,POL,Yes,72.4,66.6,69.42926829,..,..,45.7,40,51.1,..
1965,YR1965,Portugal,PRT,Yes,69.133,62.939,65.96046341,520,4677174574,84.8,78.4,90.9,..
1965,YR1965,Slovak Republic,SVK,Yes,72.786,67.806,70.23526829,..,..,..,..,..,..
1965,YR1965,Slovenia,SVN,Yes,71.9,65,68.36585366,..,..,..,..,..,..
1965,YR1965,Spain,ESP,Yes,73.57,68.18,70.80926829,730,23299386118,42.3,37.3,47.1,..
1965,YR1965,Sweden,SWE,Yes,76.1,71.73,73.86170732,2960,22921710839,16.3,14.1,18.4,..
1965,YR1965,Switzerland,CHE,Yes,75.07,69.47,72.20170732,..,..,22.6,19.5,25.5,..
1965,YR1965,Turkiye,TUR,Yes,57.318,51.516,54.258,..,..,218.1,213.9,222.2,..
1965,YR1965,United Kingdom,GBR,Yes,74.8,68.6,71.62439024,..,..,23.4,20.6,26.2,..
1965,YR1965,United States,USA,Yes,73.8,66.8,70.21463415,3880,7.53295E+11,27.1,23.7,30.3,..
1964,YR1964,Australia,AUS,Yes,74.2,67.72,70.88097561,2110,23523208659,22.7,20,25.3,..
1964,YR1964,Austria,AUT,Yes,73.2,66.8,69.92195122,1240,8952334692,34.2,29.9,38.3,..
1964,YR1964,Belgium,BEL,Yes,73.9,67.76,70.75512195,1670,15668565679,28.9,25.3,32.3,..
1964,YR1964,Canada,CAN,Yes,75.08,68.63,71.77634146,..,..,28.2,24.8,31.6,..
1964,YR1964,Chile,CHL,Yes,61.518,56.156,58.738,670,5923025648,126.9,119.2,134.1,..
1964,YR1964,Colombia,COL,Yes,61.368,57.385,59.375,310,5561266525,118.5,111.6,125.1,..
1964,YR1964,Costa Rica,CRI,Yes,64.075,60.244,62.083,340,531840913.3,92,86.2,97.5,..
1964,YR1964,Czechia,CZE,Yes,73.63,67.44,70.4595122,..,..,..,..,..,..
1964,YR1964,Denmark,DNK,Yes,74.79,70.29,72.48512195,..,..,22.1,18.7,25.4,..
1964,YR1964,Estonia,EST,Yes,74.076,66.23,70.05731707,..,..,..,..,..,..
1964,YR1964,Finland,FIN,Yes,72.96,65.66,69.22097561,1620,7377415819,21.3,18.5,24,..
1964,YR1964,France,FRA,Yes,74.3,67.2,70.66341463,1890,92046177890,23.4,20.4,26.2,..
1964,YR1964,Germany,DEU,Yes,73.352,67.658,70.43556098,..,..,..,..,..,..
1964,YR1964,Greece,GRC,Yes,72.779,68.465,70.56939024,790,6725682626,40.9,38.7,43,..
1964,YR1964,Hungary,HUN,Yes,71.86,67.02,69.38097561,..,..,46.2,41.3,50.8,..
1964,YR1964,Iceland,ISL,Yes,76.41,70.81,73.54170732,2050,387567646.2,19.8,17.6,21.8,..
1964,YR1964,Ireland,IRL,Yes,72.593,68.487,70.48992683,..,..,30,26.6,33.4,..
1964,YR1964,Israel,ISR,Yes,..,..,..,1320,3277696312,33.6,31.9,35.2,..
1964,YR1964,Italy,ITA,Yes,73.18,67.58,70.31170732,1160,59972791169,43.1,39.1,46.9,..
1964,YR1964,Japan,JPN,Yes,72.87,67.67,70.20658537,810,78212137512,27,23.9,30,..
1964,YR1964,"Korea, Rep.",KOR,Yes,60.313,54.186,57.17478049,130,3776200806,92,87.7,96.2,..
1964,YR1964,Latvia,LVA,Yes,74.89,67.35,71.02804878,..,..,..,..,..,..
1964,YR1964,Lithuania,LTU,Yes,74.91,68.27,71.50902439,..,..,..,..,..,..
1964,YR1964,Luxembourg,LUX,Yes,73.08,65.879,69.39168293,1870,612317917.2,30.3,26.6,33.9,..
1964,YR1964,Mexico,MEX,Yes,59.938,56.067,57.947,460,18855206784,132.4,125.8,138.5,..
1964,YR1964,Netherlands,NLD,Yes,76.26,71.27,73.70414634,1460,17737823955,18.8,16.2,21.2,..
1964,YR1964,New Zealand,NZL,Yes,74.3,68.5,71.32926829,..,..,23.8,20.7,26.9,..
1964,YR1964,Norway,NOR,Yes,76.08,71.23,73.59585366,1860,6855815078,20.4,17.7,23,..
1964,YR1964,Poland,POL,Yes,71.6,65.8,68.62926829,..,..,48.9,43,54.5,..
1964,YR1964,Portugal,PRT,Yes,67.991,62.119,64.98339024,470,4236344676,90.9,84.6,96.8,..
1964,YR1964,Slovak Republic,SVK,Yes,73.482,68.675,71.01987805,..,..,..,..,..,..
1964,YR1964,Slovenia,SVN,Yes,72.3,65.2,68.66341463,..,..,..,..,..,..
1964,YR1964,Spain,ESP,Yes,73.14,67.79,70.3997561,640,20166761185,44.5,39.2,49.5,..
1964,YR1964,Sweden,SWE,Yes,75.91,71.66,73.73317073,2740,21007859846,17.1,14.8,19.3,..
1964,YR1964,Switzerland,CHE,Yes,75.11,69.19,72.07780488,..,..,23.6,20.3,26.6,..
1964,YR1964,Turkiye,TUR,Yes,56.788,50.948,53.714,..,..,225.4,220.7,230.2,..
1964,YR1964,United Kingdom,GBR,Yes,74.8,68.6,71.62439024,..,..,24.2,21.3,27,..
1964,YR1964,United States,USA,Yes,73.7,66.8,70.16585366,3610,6.92328E+11,27.7,24.3,31,..
1963,YR1963,Australia,AUS,Yes,74.2,67.78,70.91170732,1970,21577076265,23.2,20.5,25.8,..
1963,YR1963,Austria,AUT,Yes,72.65,66.39,69.44365854,1140,8160812050,35.9,31.5,40.1,..
1963,YR1963,Belgium,BEL,Yes,73.14,67.11,70.05146341,1530,14226174725,30,26.3,33.5,..
1963,YR1963,Canada,CAN,Yes,74.5,68.41,71.38073171,..,..,29.4,25.7,32.8,..
1963,YR1963,Chile,CHL,Yes,60.129,54.438,57.15,650,5612666269,135.6,127.4,143.4,..
1963,YR1963,Colombia,COL,Yes,60.87,56.919,58.892,290,5002017542,122.3,115.2,128.8,..
1963,YR1963,Costa Rica,CRI,Yes,63.339,60.021,61.624,350,524044373.8,92.5,86.8,97.9,..
1963,YR1963,Czechia,CZE,Yes,73.48,67.28,70.30439024,..,..,..,..,..,..
1963,YR1963,Denmark,DNK,Yes,74.48,70.42,72.4004878,..,..,23,19.5,26.4,..
1963,YR1963,Estonia,EST,Yes,73.468,65.155,69.21012195,..,..,..,..,..,..
1963,YR1963,Finland,FIN,Yes,72.68,65.52,69.01268293,1470,6659535608,22.5,19.6,25.3,..
1963,YR1963,France,FRA,Yes,74.1,67.1,70.51463415,1710,82402900008,24.5,21.4,27.5,..
1963,YR1963,Germany,DEU,Yes,72.725,67.237,69.91407317,..,..,..,..,..,..
1963,YR1963,Greece,GRC,Yes,72.772,68.552,70.61053659,700,5954974384,42.4,40.3,44.4,..
1963,YR1963,Hungary,HUN,Yes,71.22,66.64,68.87414634,..,..,47.6,42.7,52.2,..
1963,YR1963,Iceland,ISL,Yes,76.07,70.16,73.04292683,1740,323479488.9,20.3,18.1,22.4,..
1963,YR1963,Ireland,IRL,Yes,72.263,68.294,70.23009756,..,..,31.3,27.6,34.9,..
1963,YR1963,Israel,ISR,Yes,..,..,..,1390,3299938420,35.4,33.7,36.9,..
1963,YR1963,Italy,ITA,Yes,72.06,66.57,69.24804878,1060,54567043544,45.3,41.2,49.3,..
1963,YR1963,Japan,JPN,Yes,72.34,67.21,69.71243902,700,66780643341,29.8,26.5,32.8,..
1963,YR1963,"Korea, Rep.",KOR,Yes,58.836,53.25,55.97487805,120,3273280234,96.9,92.5,101.1,..
1963,YR1963,Latvia,LVA,Yes,73.65,66.19,69.82902439,..,..,..,..,..,..
1963,YR1963,Lithuania,LTU,Yes,73.8,66.78,70.20439024,..,..,..,..,..,..
1963,YR1963,Luxembourg,LUX,Yes,71.749,65.839,68.72192683,1680,545997066.3,32,28.1,35.7,..
1963,YR1963,Mexico,MEX,Yes,59.297,55.438,57.31,410,16311307130,137.4,130.8,143.6,..
1963,YR1963,Netherlands,NLD,Yes,75.77,71.02,73.33707317,1310,15619276783,19.2,16.6,21.8,..
1963,YR1963,New Zealand,NZL,Yes,74.2,68.5,71.2804878,..,..,24.7,21.5,27.8,..
1963,YR1963,Norway,NOR,Yes,75.49,70.78,73.07756098,1710,6264518207,21,18.2,23.7,..
1963,YR1963,Poland,POL,Yes,71.5,65.4,68.37560976,..,..,52.4,46.1,58.3,..
1963,YR1963,Portugal,PRT,Yes,67.817,61.904,64.78839024,430,3914398641,97.9,91.5,104,..
1963,YR1963,Slovak Republic,SVK,Yes,73.199,68.19,70.63341463,..,..,..,..,..,..
1963,YR1963,Slovenia,SVN,Yes,71.9,65.5,68.62195122,..,..,..,..,..,..
1963,YR1963,Spain,ESP,Yes,72.36,67.13,69.68121951,570,17979543841,46.8,41,52.4,..
1963,YR1963,Sweden,SWE,Yes,75.64,71.57,73.55536585,2490,18953143744,17.9,15.4,20.3,..
1963,YR1963,Switzerland,CHE,Yes,74.23,68.29,71.18756098,..,..,24.5,21.2,27.7,..
1963,YR1963,Turkiye,TUR,Yes,56.178,50.445,53.173,..,..,233.2,227.9,238.5,..
1963,YR1963,United Kingdom,GBR,Yes,73.9,67.9,70.82682927,..,..,24.9,21.9,27.8,..
1963,YR1963,United States,USA,Yes,73.4,66.6,69.91707317,3410,6.46234E+11,28.3,24.7,31.8,..
1962,YR1962,Australia,AUS,Yes,74.2,67.84,70.94243902,1870,20130932768,23.7,20.9,26.4,..
1962,YR1962,Austria,AUT,Yes,72.48,66.29,69.3095122,1060,7542193505,37.9,33.3,42.2,..
1962,YR1962,Belgium,BEL,Yes,73.18,67.4,70.2195122,1450,13405546016,31.1,27.3,34.8,..
1962,YR1962,Canada,CAN,Yes,74.43,68.45,71.36707317,..,..,30.5,26.8,34,..
1962,YR1962,Chile,CHL,Yes,60.521,55.229,57.771,590,5022545362,141.9,133.1,150.3,..
1962,YR1962,Colombia,COL,Yes,60.309,56.306,58.301,290,4792217217,126.2,119.1,132.9,..
1962,YR1962,Costa Rica,CRI,Yes,62.849,59.491,61.111,350,510661788.5,92.5,87.4,97.2,..
1962,YR1962,Czechia,CZE,Yes,72.86,66.86,69.78682927,..,..,..,..,..,..
1962,YR1962,Denmark,DNK,Yes,74.43,70.31,72.3197561,..,..,23.8,20.2,27.2,..
1962,YR1962,Estonia,EST,Yes,72.643,65.124,68.79180488,..,..,..,..,..,..
1962,YR1962,Finland,FIN,Yes,72.24,65.09,68.57780488,1370,6166011017,23.8,20.7,26.7,..
1962,YR1962,France,FRA,Yes,73.9,66.9,70.31463415,1560,74257719232,25.7,22.3,28.9,..
1962,YR1962,Germany,DEU,Yes,72.583,67.148,69.79921951,..,..,..,..,..,..
1962,YR1962,Greece,GRC,Yes,72.419,68.194,70.25497561,620,5206040347,44,41.8,46.1,..
1962,YR1962,Hungary,HUN,Yes,70.14,65.7,67.86585366,..,..,49.1,44,53.9,..
1962,YR1962,Iceland,ISL,Yes,76.16,71.4,73.72195122,1540,280481081.5,20.7,18.4,22.9,..
1962,YR1962,Ireland,IRL,Yes,72.11,67.973,69.99104878,..,..,32.5,28.6,36.3,..
1962,YR1962,Israel,ISR,Yes,73.7,70.6,72.11219512,1420,3265961287,37.3,35.8,38.8,..
1962,YR1962,Italy,ITA,Yes,71.89,66.54,69.1497561,960,49039522314,47.6,43.4,51.6,..
1962,YR1962,Japan,JPN,Yes,71.16,66.23,68.63487805,610,58263336633,32.9,29.4,36.1,..
1962,YR1962,"Korea, Rep.",KOR,Yes,58.018,53.14,55.5195122,120,3143298159,101.8,97.1,105.9,..
1962,YR1962,Latvia,LVA,Yes,73.19,65.85,69.4304878,..,..,..,..,..,..
1962,YR1962,Lithuania,LTU,Yes,72.44,65.91,69.09536585,..,..,..,..,..,..
1962,YR1962,Luxembourg,LUX,Yes,71.5,64.872,68.10517073,1630,522574817.2,33.8,29.6,37.7,..
1962,YR1962,Mexico,MEX,Yes,58.584,54.732,56.599,380,14659119004,143,136.2,149.1,..
1962,YR1962,Netherlands,NLD,Yes,75.68,71.08,73.32390244,1220,14408058404,19.7,17,22.3,..
1962,YR1962,New Zealand,NZL,Yes,74.1,68.5,71.23170732,..,..,25.8,22.4,28.9,..
1962,YR1962,Norway,NOR,Yes,76.05,70.97,73.44804878,1610,5841143099,21.5,18.6,24.3,..
1962,YR1962,Poland,POL,Yes,70.5,64.5,67.42682927,..,..,56.1,49.8,62.1,..
1962,YR1962,Portugal,PRT,Yes,67.225,61.282,64.18102439,410,3665313748,104.8,98,111.2,..
1962,YR1962,Slovak Republic,SVK,Yes,72.652,68.002,70.27029268,..,..,..,..,..,..
1962,YR1962,Slovenia,SVN,Yes,72,66.1,68.97804878,..,..,..,..,..,..
1962,YR1962,Spain,ESP,Yes,72.08,67.08,69.51902439,500,15590150082,49.4,43.9,54.6,..
1962,YR1962,Sweden,SWE,Yes,75.43,71.37,73.3504878,2310,17459283757,18.6,16,21.1,..
1962,YR1962,Switzerland,CHE,Yes,74.09,68.44,71.19609756,..,..,25.4,21.9,28.6,..
1962,YR1962,Turkiye,TUR,Yes,55.359,49.671,52.382,..,..,241.1,235,247.1,..
1962,YR1962,United Kingdom,GBR,Yes,74,68,70.92682927,..,..,25.6,22.3,28.7,..
1962,YR1962,United States,USA,Yes,73.5,66.9,70.1195122,3280,6.12179E+11,28.9,25.3,32.4,..
1961,YR1961,Australia,AUS,Yes,74.2,67.9,70.97317073,..,..,24.3,21.5,27,..
